reports_count,upvotes,downvotes,hours_since_update,condition_rating,distance_m,is_verified,recommendation_score
4,10,1,170.60246615189936,2,683.1659015563761,0,64.7615998383007
2,10,1,18.42039667886554,3,1683.6601742170185,1,95.99398970256647
5,21,4,8.396197526085391,4,8216.296518567882,1,87.30332428607845
4,10,2,34.32766582361506,1,3354.607454326853,1,59.29080648032024
3,9,1,23.555073624364578,1,7062.121924876767,1,62.0665246543366
4,8,1,8.344810533760493,1,7001.239096104841,1,58.4407300548159
0,11,5,105.32119803445133,3,9937.068228648168,0,47.66306345047279
2,11,1,224.65513041011786,5,4704.028509127044,0,77.800497844545
2,9,2,40.35255552519506,1,7380.945281454172,0,41.39763023121503
3,3,4,71.53052748825057,2,497.04124408816233,0,68.84800757521182
5,4,2,94.04484240376243,1,4631.284296723955,0,41.40783928378621
3,13,2,57.94807328991452,1,1874.9486327231382,1,69.52511264729928
5,12,1,2.1677093060560417,1,8407.309801614638,1,52.66138610314213
2,14,1,8.233965836600412,5,8400.684236840549,1,86.5894998137155
4,8,1,3.5344754547573087,1,2371.280562849896,1,68.72827228372131
5,9,2,0.47657922215344084,5,3189.6686796335175,1,100.0
2,9,2,17.533350901791984,5,7027.753066758918,1,90.24625817835981
1,12,0,23.91196942961874,3,7385.276574888548,1,64.95328474548002
0,14,3,13.238048418811246,2,6579.739705122594,1,65.52798548042504
4,12,3,3.2057281340256,1,9966.97942888635,1,44.32538874865975
3,7,1,36.227103869007685,1,8688.14528773127,1,57.06946776423884
4,7,3,15.324870124339478,1,4176.4182187177,1,68.26284914324437
1,10,4,76.31123680368188,5,3276.497448203417,0,100.0
1,10,4,0.38809051667902694,4,5972.528982480844,1,91.31121577592441
2,8,2,88.7280763043972,2,8178.186994976703,0,44.15104554925064
2,7,1,148.59042791109724,1,4758.6813026281625,0,47.44083011955308
1,9,0,60.44432296448363,4,7379.549142248079,1,76.7362881411058
2,10,3,63.50024467883708,4,201.4087946653635,0,96.98316435567416
5,10,2,130.15155778450782,4,9259.14268189806,0,68.66038473441475
2,13,0,11.258276916308334,2,7740.60892787937,1,69.14238739371504
3,10,5,250.32001488338676,4,3947.9589667736877,0,78.19827947682867
4,12,4,71.27651281013266,1,3846.283131937728,0,54.312553762483425
2,7,1,62.24218665159088,1,1037.8392094075684,0,63.31583117030743
2,10,4,21.50364411929235,3,8163.3757015864585,1,73.60455709501548
2,13,3,37.880067876409434,5,7688.608797479273,1,89.87764580779121
5,6,4,50.93178844809056,4,6306.194578280806,0,79.55492561385793
3,11,3,46.48736160832777,5,1023.5501567189049,1,100.0
2,4,1,58.59493684995423,5,2630.790242714337,0,99.74548596676543
4,12,3,4.126743005865482,5,4594.555587913537,1,100.0
7,14,2,21.09651792390584,5,2667.059718204617,1,100.0
1,9,2,27.319739044780107,5,4345.399492297507,1,100.0
7,13,2,14.493881141521197,1,2267.315830970146,1,78.3579522991792
3,12,1,9.09599925547538,2,3502.509033022107,1,74.84033108636373
1,8,5,7.179674417178356,4,6526.44586713031,1,73.12669422544663
2,13,4,21.9029389012413,4,8924.687196989154,1,80.56671003523444
1,10,1,32.64556125001746,1,3856.456505515924,1,60.99407852120607
4,10,3,3.1222489506959286,1,6922.1632292959675,1,56.94111649848051
3,10,3,140.5099513440726,5,1356.5829329613778,0,89.68376740081607
2,10,4,69.56187444867044,2,5412.771598779057,0,56.97958197989935
1,15,1,62.999665060355895,4,9217.82521328959,1,84.46217737442387
2,18,1,9.109533427756784,3,289.0786865292603,1,92.1922567184641
3,11,2,44.44022799193306,1,2682.8980436508173,1,64.43159140011252
3,17,1,36.21300172301715,3,1333.6104014646412,1,95.58526330553578
1,12,1,194.10123552205076,4,5335.883580169183,0,71.8025510335737
7,8,0,66.09717788667189,1,6799.62821607254,1,58.028852684094105
2,10,2,41.1580985460841,4,587.2141287104622,1,99.55228439161054
3,8,2,91.3225195549769,1,712.1413621991074,0,60.510891243646384
4,11,1,8.089450607873413,4,8697.595635561565,1,82.30526295874856
3,10,1,0.7360074755042347,3,4567.769154189408,1,83.05623416132767
6,9,3,56.25292576075455,2,4634.886480390092,1,69.87683295169059
5,9,2,4.967333671054603,1,9446.358145631588,1,53.32186681281423
2,10,1,5.887571651511411,3,3208.8940065466686,1,81.44557480307238
1,10,1,65.53154226007626,4,8971.266233857576,0,74.21692447462995
5,10,1,15.141296475158146,3,9742.804898316874,1,66.72322721172047
3,11,2,47.54686473491064,1,2424.525034527799,1,68.37391607537593
5,9,4,119.70381374268928,3,5145.248103633304,0,62.0897817967646
1,11,1,18.26358536768075,4,5348.217967473582,1,95.31430931913043
3,6,0,11.750722059413675,5,8663.019436802719,1,92.91426496534383
3,8,1,5.408607646866924,2,3046.0422824543975,1,74.98977468931051
3,14,2,6.710095608518161,2,7982.444009100614,1,63.19029467349659
2,4,0,3.0836531174102193,5,9710.363838867337,1,95.5122989957012
1,7,3,4.402715390108248,1,8404.96316091555,1,46.92105947174146
4,13,1,27.150813080782832,3,9092.311431732607,1,69.75003200676889
1,9,1,18.572899952888154,3,7086.460847038266,1,80.70856681947868
7,12,7,58.85207352047485,5,9040.518045168965,1,89.40220534062473
2,12,1,98.01991046570325,5,1656.8578471697504,0,96.20321403695073
3,5,1,73.73102101117155,4,7126.490536265844,0,73.43452386216848
3,9,0,36.30620973797235,4,7321.4547761650465,1,77.37510437610264
6,4,5,5.187727980052013,2,4397.417655529212,1,77.3385049797879
2,16,1,59.37946601475813,1,806.5872889055421,1,71.94624443843195
1,9,2,21.63440551542668,1,6228.213025145664,1,56.72759295120603
5,8,0,4.298029414861254,5,528.2892576391018,1,100.0
2,6,2,88.70959468416567,2,3830.2009366039297,0,58.21384590938313
6,11,2,19.81520840510387,2,3942.765587467759,1,78.48247499533329
3,8,4,11.818501882363568,4,9989.235859548695,1,65.18825024202542
4,16,2,98.46976349868369,3,3005.022316953814,0,83.6500424345751
2,15,2,111.55942745796398,1,8206.334839857649,0,35.461038984977705
0,12,2,19.869951402124478,2,541.1851353313544,1,73.43013455282832
3,6,0,21.03346235940702,4,5302.362194004546,1,89.92915474041364
5,9,5,41.59759202265476,4,5371.54986877456,1,88.71227683110901
3,9,1,63.46375315444524,4,6291.211033412678,1,78.66307102665752
2,5,6,3.1310996663034736,3,8101.9519818654835,0,62.752680603374785
3,12,3,43.1897672051624,2,7621.614583414248,1,58.066872869126684
3,12,3,146.58175269756177,5,7612.471202040421,0,67.57772525328804
2,12,2,14.589057332519644,5,4328.616403899626,1,100.0
2,15,1,114.9599436776507,4,7277.440109840599,0,76.01255838818123
3,9,5,143.9570289260173,4,4918.244020313724,0,81.06276771275668
2,8,0,15.050496983525399,3,678.842271666572,1,96.41606734165127
1,11,2,67.35574430162,4,8902.916008291153,0,71.62856651882038
2,8,3,13.09566298315046,2,8902.731428326217,1,49.21286843921562
4,8,1,64.22053247548085,4,3235.5588589048416,1,94.80872424768582
4,6,2,76.63777281580374,4,9139.887166616592,0,67.05550874957045
4,10,1,13.630236835248024,2,7582.2605446657635,1,66.09892696333814
3,11,2,60.399446050143865,1,4014.004296311611,0,51.7721440642789
3,3,1,80.2497373726736,5,3321.7409282682825,0,99.56493914380364
1,8,1,21.315314495496246,4,9751.675566867149,1,68.3209018752645
4,8,4,8.811151754837915,2,7129.143361481996,1,66.49809473010205
2,10,3,4.630650161478902,5,3794.3114481642897,1,100.0
2,9,3,41.115102708273156,3,6423.419040928243,0,80.54553544334573
2,8,1,183.41677295289523,1,5719.546728383315,0,46.33891954485918
6,10,1,83.10359558161811,4,5250.154826812568,1,89.27831555128338
1,4,3,27.476003508836886,1,6450.571969130319,0,39.54881812882486
2,16,5,36.922069228146675,4,5380.886958581816,1,91.46524552686775
2,5,1,15.736731223352905,4,6551.355633326943,1,70.41334506146123
2,12,5,8.544475495928854,4,9076.609936614153,1,80.31537316051411
5,13,1,31.580962805842546,1,9932.717031771266,1,51.98604992815488
3,7,2,29.889198535016916,3,7095.7758647466535,1,75.61428561168809
1,10,2,35.423904718819216,2,9278.929809486823,1,56.99557924543185
3,5,1,146.5660100586515,2,8585.518436290711,0,41.5623178008202
5,10,2,44.45168203678418,3,2957.423605832979,1,91.22057896833836
4,10,2,44.67962123653723,3,9329.750750599926,1,64.59550882901728
4,6,2,6.575724156136614,4,717.3819105256886,1,100.0
5,12,2,271.2871808217272,4,3305.918992225013,0,74.92333805695631
2,8,3,71.14187662262253,2,6403.049901696952,0,51.79770293989804
3,8,0,100.66682379243665,4,5273.885304492469,0,84.60536462644836
2,9,4,25.67751691343448,4,5428.699804365332,1,93.85686901505333
8,9,1,33.475797863875236,3,7950.9344147144675,1,74.5071506507329
3,12,0,35.43935495226134,1,1955.089786039061,1,69.13333510572912
4,14,1,10.357864212432574,5,9820.934344574911,1,97.01818117511999
5,9,0,56.13774983787786,5,4380.207690698734,1,100.0
4,16,1,111.97460959481121,4,9498.934215407897,0,71.15524614352802
3,7,1,8.581192109666048,4,3837.3274863233582,1,91.7808109681101
3,13,2,4.333103453528915,5,6021.848821827841,1,100.0
1,13,2,64.33183880590744,3,4508.6115985181295,0,74.41557928249631
4,12,0,15.317110207284934,5,6762.592286881183,1,99.52060307756749
4,7,2,46.93442983659109,5,1844.4110465480233,1,100.0
3,10,2,57.11678172282338,5,4012.2790430764444,1,100.0
2,10,3,18.646866363194917,4,693.1274098532398,1,100.0
5,13,5,81.03270562681517,4,5985.033155730235,0,83.95632794657362
1,14,2,38.32719419169002,5,9627.190168905337,1,84.3032769503125
7,14,1,97.56256494428692,4,468.6060864222837,1,100.0
3,7,2,69.164857150126,5,6599.703944770649,0,84.55287238123071
4,12,0,97.40753958717593,3,7753.228656740221,1,76.83434376381445
2,14,5,0.9776350324101124,4,2138.9531575345127,1,97.68995813844721
0,7,1,13.39492904230719,1,2738.012190751785,1,63.30950630259083
4,10,1,4.52733145315578,4,2023.7950515379532,1,100.0
3,11,1,28.01016499171775,3,2981.1522403963118,1,91.92091129379835
4,7,2,105.93179750967784,3,1109.724766341808,0,81.87183698509897
3,14,1,30.251903719102224,4,3709.7752341413693,1,100.0
1,7,3,90.97002126136415,2,3695.602661190804,0,62.83771318146441
0,9,4,19.0211916217486,5,8074.601891488035,0,82.85746093857118
3,8,2,19.91348405727268,5,8011.573572851176,1,91.0599419490857
2,8,2,108.43963694174052,3,7969.266399460554,0,57.05028687194969
6,9,2,26.63075391878003,4,5674.688773057114,1,89.48405816044882
2,8,2,74.85751903443199,2,3265.548061794682,0,59.8937251880628
4,12,1,12.961448877263772,1,4115.535518840333,1,64.92947127137843
3,10,2,142.65753368204588,5,3184.257612573197,0,100.0
7,8,2,41.0243635688617,2,5823.459770757406,1,78.65818110727115
5,8,2,68.3664890787149,5,9380.411421923525,1,83.94511698326009
4,9,5,4.501373904517807,4,2852.122872716585,1,88.45162108591178
1,10,2,32.5719464702808,5,4593.929658284836,1,97.36750397212258
6,10,3,111.02516978283703,1,6554.618132092008,0,47.45075466626078
1,5,0,100.60248144953607,4,8448.502168837871,0,58.05119364434714
2,8,2,2.3013684656706483,3,2540.8058672032384,1,93.18539639571674
1,10,2,17.374678965904373,2,2810.0966102941015,1,79.01150351944204
3,13,1,28.116706659325047,5,8852.803667236803,1,92.74049438147172
2,14,2,9.074975992929888,4,811.778618658172,1,100.0
1,7,1,62.847699091710055,4,6058.421583612454,0,72.91022897782375
0,8,2,9.790491193490233,5,8605.949606798911,1,92.71062554682715
1,8,4,20.43007354320599,3,9218.210076011817,0,62.30112312027192
1,7,3,52.24826140218602,5,136.74566978635892,0,100.0
5,12,1,31.5817215060475,3,3702.963115166901,1,84.33308185750228
2,5,3,64.39644915084386,5,2580.075213349256,0,89.3305318924366
6,9,3,155.97785725702687,4,5684.645561859485,0,75.2867301931433
2,12,4,5.948007967934959,1,6332.294145368156,1,55.71734231121824
5,8,3,59.34647197354532,1,9997.747031279232,0,38.22460574891628
2,11,1,12.566967331925394,4,5132.497344020267,1,85.72514511932357
1,7,2,25.69196872789793,1,5519.154118585325,0,47.0462830056462
1,7,2,1.6039120683475963,3,4148.991942978363,1,77.63947743750163
2,14,2,7.011615336130552,4,1485.295606007371,1,100.0
3,8,3,18.49608087979762,3,3040.213156403179,1,87.3704784306905
2,10,2,20.089381218184414,4,2477.3793279332076,1,98.30502261184078
1,15,0,110.32540013619484,3,8014.184716569937,0,65.39019027573895
5,9,1,64.99539835097913,3,5462.7060513076,1,83.6235708260916
5,14,1,171.9411259555048,1,2968.974365851267,0,57.15372151448238
2,5,1,43.87066548438355,4,4896.038099906098,1,84.63349690780618
1,8,1,13.281326519400363,5,2196.460182123201,1,100.0
3,11,3,19.0552186486213,1,1859.420234226447,1,79.14569789489221
0,7,0,18.500218590769983,3,8600.82295004644,1,71.72946591163875
2,9,2,18.97242532749046,3,9448.660436116728,1,70.58289544189785
6,6,1,53.64890648338617,5,809.345932191609,1,100.0
7,10,2,36.323666850430605,5,7651.178244792341,1,100.0
3,7,1,23.36750254119815,3,4538.582248908629,1,83.12115424778077
3,12,1,7.749534822745179,5,3895.826696669451,1,100.0
3,16,1,1.0746197985054136,2,6897.218982382732,1,64.83536290839561
1,10,2,11.854486613668874,1,2669.874316490313,1,71.09895552786506
3,11,2,5.457442822579161,4,215.60645057303796,1,100.0
4,6,2,73.88108673703536,5,2147.8884497219497,0,100.0
4,10,2,5.7285339158609565,5,1857.4015163245974,1,100.0
1,12,1,61.83272170262296,2,350.15332172008954,0,80.33667064974485
3,7,1,23.38582202090155,4,3219.94100610295,1,96.93531236372476
0,12,2,3.658079240318905,2,4750.440149806257,1,76.65785822866873
2,9,2,80.4097976240961,4,7360.928683535279,0,69.47685475369201
4,12,3,41.59782526304135,1,3263.356641671043,1,76.84771381060253
6,10,2,12.906018364243828,5,1953.4572539208566,1,100.0
3,17,1,108.03662853866217,1,2313.8914948435176,0,63.20639430286569
2,16,2,2.2230941192445774,4,8912.859020825528,1,77.86180271008449
4,14,2,10.820191305065455,5,2055.156860109514,1,100.0
2,9,2,66.93675723581288,2,8793.614268489939,0,41.95612034392177
4,13,2,59.31511610294704,3,4476.518964923076,1,75.61090607703419
2,11,2,16.390322458391772,2,9344.66031916178,1,62.47347013369009
6,8,1,3.0735287948845986,3,4086.8404416839394,1,84.51452073482336
2,10,0,93.71895249502803,2,1785.0525087201154,0,62.62548805749154
0,5,1,18.06897540152296,4,5494.808992821263,1,81.98929290138547
5,17,5,10.454381962649245,1,5881.188962462186,1,64.99354464140481
3,11,4,34.83830940358706,3,6358.538139699965,1,77.03800512728246
2,13,3,115.70271537052759,4,4120.852217510576,0,83.67981791704536
5,10,2,2.1371129957917727,1,495.5273945370069,1,76.5702772118819
4,11,2,69.67666959692525,1,6270.932030265624,0,60.75388773179763
4,10,2,40.78744165734685,5,9330.971241127048,1,94.94917095190593
7,8,2,26.59999755094499,5,9576.010698772245,1,84.95052909458366
2,15,0,65.41882169616292,5,5972.884824931536,1,100.0
2,13,1,162.05971464052138,3,208.67130936477386,0,79.71138271377815
5,5,1,12.496051226276233,3,1069.3244236796347,1,94.99547439636493
4,3,0,7.443505487030725,1,8341.565352436734,1,53.403011159495286
3,8,4,117.14346398199298,3,8299.146932156887,0,52.08098175846793
2,12,2,53.063767377808475,1,9460.695896630938,0,46.397016535897286
4,7,0,27.65897072314678,4,5642.106484439463,1,89.054322016971
4,10,2,40.875808487323276,2,8639.524781739707,1,57.183464381881116
5,13,0,65.70730117063982,1,8250.620387561954,1,56.695608814739025
1,9,3,71.18139812676871,1,5898.31385400893,0,54.593830455845136
2,13,2,121.17152537255411,4,7838.539158136866,0,65.3090064097857
1,6,1,26.71657127853439,5,1265.8483396795896,1,100.0
4,9,1,16.670687248300943,5,6395.635541232402,1,100.0
1,9,3,48.99451631402481,5,9534.975053808568,0,79.23131304779467
3,8,3,25.794646981078042,1,1627.9554094096836,1,70.1252692113636
1,9,3,43.3381071037507,1,7442.986391182011,0,42.59097759259541
2,13,0,26.145729135391658,3,3214.6501154604125,1,92.27372466129333
5,10,0,7.97038127695304,3,8172.868197941122,1,77.12082945271038
4,12,3,30.422268302449865,2,6975.137227719619,1,63.56846964919366
3,16,3,56.359108273512206,2,9262.480833490168,1,59.45435776851815
3,7,1,77.08144066319937,3,7122.234842742014,0,67.10538545349053
5,4,4,32.634625273520314,1,4109.002843678987,0,55.15928784314828
3,12,0,8.669207672550062,4,118.81641955835464,1,100.0
2,8,1,25.709267737322534,3,7931.239798740574,1,68.36646594454503
1,14,3,74.07137795209246,1,4090.5650168875013,0,53.11774071130993
2,9,2,25.5595557348364,3,6709.634607400249,1,77.32250442358188
1,12,2,57.2388064924115,5,1059.6141476717034,1,100.0
2,12,1,33.96862225409782,3,8910.776672617574,1,64.74083013064869
1,10,4,13.250280829489643,5,4362.221396090986,1,90.75940455542867
3,6,2,76.33792040935799,1,9197.720420748732,0,33.81403828250719
3,10,2,4.222654556390696,5,7073.104163606965,1,99.24466210058758
6,7,1,35.72205686144401,3,1223.4079983595516,1,98.30999628634598
5,6,4,11.247339059545954,5,5796.174167942915,1,100.0
6,7,5,3.3321802572063417,4,9100.245134938454,1,79.44271162875734
1,7,2,33.553552240574035,5,8001.705893235479,1,79.1915229343091
2,13,2,33.22905002980586,5,4185.624271686737,1,100.0
4,7,0,58.90773636535752,2,9551.09332856653,1,66.29373083563706
2,12,3,65.54469778222588,4,2693.0760462072526,0,97.33332001664591
1,7,2,62.45697219239965,1,3757.3259561499744,0,53.2049658713088
4,13,5,25.29048534323179,5,7499.644591135116,1,92.59128021123344
4,12,6,47.943826868131595,4,2336.7165265830054,0,91.55068062149265
1,6,3,41.292175598376524,1,5158.590954895884,0,56.280609871702644
4,4,3,26.276327529293496,4,7290.604009140502,1,82.91836867317699
3,8,3,43.64863840777391,2,6443.237983762057,0,57.858121303627435
1,13,2,141.22326026025942,1,1562.1454420684727,0,62.11447366682028
2,9,3,10.286397651794424,1,6300.306558117068,1,45.9253810847924
1,8,2,113.37786807271823,5,5731.378182763021,0,78.33134482033067
2,9,0,2.6369908267793867,3,5582.869802140734,1,78.4930299915286
2,14,2,17.699132543349858,1,8262.21139350709,1,58.06863066445662
3,10,2,16.31430668352263,1,1847.121265024889,1,69.01678205339888
4,12,2,47.254856767937774,2,7518.14421056404,1,54.74101794137535
4,7,2,6.7522104015461295,2,7611.650917173468,1,62.13338799208162
0,13,1,102.72100152768782,2,7229.227941412875,0,47.29461891049539
3,6,2,84.6466471260551,5,5064.623451652813,0,88.02171165777602
0,9,5,50.675613797903324,1,3961.432089899997,0,49.6753258448982
3,10,1,29.43614863054985,2,3952.824829128067,1,80.44087838224436
1,14,0,129.7155257899571,2,7340.749052282983,0,47.57954164077338
4,7,2,85.26518453955329,4,4983.988058802885,0,77.26799618290403
5,10,0,33.20536386773056,4,3390.9529050669594,1,99.54887495456798
1,8,3,58.091371089823454,2,6258.442147209163,0,55.02976372047473
3,12,2,40.1690779587096,5,8371.742492425137,1,89.25675744849944
3,10,3,42.55640358588995,3,624.4723242711348,1,81.92949718714246
3,12,4,19.292901544662367,4,9721.648208136661,1,75.38748221328083
2,7,1,29.76259146497906,4,975.5528764232242,1,100.0
3,6,1,3.9044048532358158,1,5122.263825822153,1,62.25269222407995
3,12,1,21.2233435480158,1,5606.493344937583,1,67.93616905854103
4,11,2,57.12785483586222,2,1390.7249465598682,1,81.89628207763809
3,11,1,146.9863040121385,1,9156.781592646617,0,30.268123688058648
1,12,3,158.3314390421784,1,4719.956102152014,0,53.22138263534786
2,8,4,38.94272364597634,3,1439.773939459329,0,77.76431816907247
4,16,2,44.78327699698752,5,7119.00790444923,1,89.28264887307918
1,5,3,9.861717488301565,2,6637.409408973672,0,61.343068180018605
4,13,1,57.0458017647168,3,9629.02704211666,1,64.47070468968947
2,8,1,3.5174075075383953,2,4420.748083630605,1,74.67148836002859
1,7,4,16.081595164969322,5,2685.2817719159457,1,97.06350888242723
5,8,3,52.978335787895006,2,609.3401228896682,1,79.93228775585607
6,9,1,17.832635924928525,1,7333.884035551891,1,59.89470129752963
1,10,3,2.454341867222412,5,6176.604115411919,1,100.0
7,11,2,85.58497075311011,3,9726.382240658588,1,59.83184600967643
4,9,2,17.834019216407942,3,7124.528148238288,1,70.35024011024139
3,16,4,3.1288465340282894,4,9332.283184582779,1,83.30842743587002
3,13,2,3.7311627043465876,3,9915.872159848008,1,67.77587395010235
0,7,2,13.921434790792219,4,4290.027130884531,1,86.8137460631323
3,10,4,9.40964566209385,1,1511.447183559078,1,70.35234845093468
3,8,4,71.4503576161251,3,1966.5492612636042,0,75.9133325018562
1,11,2,18.63082040274982,5,3190.568478892044,1,100.0
0,7,1,78.39344924904418,4,5093.868712992065,0,79.11590692989655
2,12,1,9.1667558172566,3,1232.975793969598,1,100.0
4,10,2,32.59228795844248,1,3024.1615398338045,1,66.19314622864243
6,13,2,55.91381357060758,5,3084.8605353553244,1,100.0
3,12,2,50.6652728428012,5,50.81569309748091,1,100.0
3,10,2,44.117676017534144,1,3548.1457092672636,1,66.1421961060345
2,8,2,124.2187847527835,3,1170.3604788458674,0,71.3109522586072
1,7,2,12.453657771415484,2,4302.816682827268,1,69.83904697094962
0,13,2,32.67186392252938,3,1973.4020066634537,1,96.31465859333404
2,10,2,103.39684158836621,4,8222.92125453503,0,60.18531375530995
6,12,6,3.892552337559672,4,814.4482742104973,1,100.0
6,15,2,2.760516477082248,3,8657.94770986782,1,82.6780290556573
3,7,1,12.751808259057611,4,5809.460889090737,1,94.79948347382549
3,12,3,48.11766007218368,2,4591.820225351591,1,61.436281255909726
2,9,1,14.445237074545753,2,5501.925745770162,1,69.98010894358163
5,9,5,10.128826945340984,5,3767.330200484916,1,100.0
3,10,2,29.470591722628797,4,1284.8429308695313,1,96.74325535413578
2,20,1,45.64210457507974,3,7661.139359679962,1,79.27044487794137
2,10,2,13.716521368718794,5,9279.836785063191,1,90.90131906804362
2,11,1,17.167816384995895,2,9501.175554967449,1,56.72997731016595
3,13,0,45.637289442174186,5,6710.407947165217,1,93.14565995844276
1,6,5,139.869066709585,1,4109.370790901506,0,54.97720755428458
6,10,3,53.91051491718238,4,4788.8160231422,1,96.1702861487462
4,7,1,73.31598184052804,3,6573.087312923263,0,68.62891016894702
6,5,4,21.93527489021992,2,8232.494439918395,1,61.204217422732405
2,9,0,15.254576956651352,5,3751.9257040549746,1,100.0
5,10,2,29.07008619239799,3,9168.644435563301,1,62.131364194811376
2,11,0,78.9961708168362,4,3249.4788277568227,1,96.94491355721681
3,16,4,29.249135807707543,3,5313.28915551877,1,82.40750376258829
6,13,4,90.02516411387558,4,9614.00438235578,0,75.42403462642002
6,8,2,215.4884592543834,4,9382.607165101846,0,59.615063650412935
5,5,2,3.5881094991355647,4,6960.493444382215,1,88.73389663124374
4,12,3,2.2307286511548083,5,3252.356342805337,1,100.0
3,2,1,7.777744488300472,4,2198.1599815081954,1,100.0
1,9,4,23.285213689912126,3,810.6321197821068,0,95.2194182947296
4,10,0,6.742114895304591,1,7089.45750334646,1,56.57637223119767
3,9,2,98.17657452201766,3,5039.4724330803365,0,65.50908029047177
4,15,0,1.1240799424043546,5,5727.15406250313,1,100.0
2,11,0,18.215729326856753,4,4729.197817518121,1,91.95981560748324
2,16,6,9.801242312737145,1,4834.6348713986945,1,72.98816135391883
4,7,2,128.71180135162896,5,5717.023455857602,0,75.35785970396829
4,9,1,53.14037507924391,2,9143.477441698617,1,70.79005318787046
1,14,2,116.67659265291795,2,303.3693316857965,0,73.1179133339588
2,11,4,172.1932740767105,2,8018.351427935892,0,45.55010478391902
4,5,1,32.99330128420384,1,3911.2574429770743,1,58.89485267892492
2,5,5,12.815509736656892,3,7451.793430157168,0,64.80243511408256
3,5,1,10.33608477715913,1,9485.77802915112,1,45.590481362184825
5,3,0,12.106104429679874,1,3069.8070653280884,1,76.42663179047538
2,12,1,59.18570012116846,1,904.6508210705514,1,71.14360987188662
2,7,1,1.9817473185149173,2,2330.661378786107,1,89.36922860627976
2,8,0,2.530897447254639,3,2228.7073828145008,1,90.97753564832959
2,9,4,44.96919142218586,1,7421.075680427937,0,42.90282277019797
4,12,1,49.31433278790827,3,627.9632354339225,1,95.31609097773837
2,7,2,52.53167539372026,4,518.8264627587803,0,94.47331997176578
2,8,4,22.321192862266642,1,6939.149858893521,0,42.470082385371356
3,7,2,78.70142791048916,1,5571.629651911478,0,49.63468351597837
2,11,4,36.61268944539583,1,4183.497772983603,0,57.03414944180619
2,10,2,5.349693747920322,4,5757.930385700682,1,91.01782228482767
2,11,4,76.56185361660044,4,7355.126580626704,0,73.21865298000277
5,6,4,146.83444701145288,2,1043.6790133407253,0,64.913518606147
4,4,3,2.9718736952568565,5,5537.331295649616,1,100.0
4,7,3,23.83267625221055,3,8245.924160813911,1,75.31718124512784
4,11,1,32.08732202180532,5,3630.6674140773407,1,100.0
4,11,1,7.602022967636171,1,7632.549696350165,1,64.1682631679615
4,10,3,97.09204044825819,1,8455.754183073626,0,31.163006534928407
0,8,2,16.04563848520191,2,8211.082626283138,1,51.53901078261699
1,13,3,73.33906947695144,5,6507.060455838753,0,79.83885197555884
4,8,1,53.36067630753627,1,7176.2717387806215,1,48.288820541293454
1,13,2,43.74802478862804,5,7878.875055340662,1,88.95801075918101
4,17,2,10.241761393537733,2,7339.756001881344,1,69.8950801296889
1,7,2,11.969458354745647,5,4522.284821242922,1,100.0
2,8,1,2.3282894171232837,3,1599.618219290836,1,91.82780668146302
2,11,2,13.21798526166181,2,3104.2086928564167,1,81.04230438684462
1,14,2,20.342281879069205,5,2080.3931567981613,1,100.0
4,11,1,85.95033255916057,1,3620.8271017067723,0,54.89941306099532
7,8,2,21.90364149843847,4,4898.417491022457,1,93.46269340439306
3,7,4,67.43781671861456,4,9590.876250625117,0,64.72138899022723
4,7,3,27.78350710081966,2,9595.033321942734,1,47.10017287687661
5,12,0,73.75223692816672,4,7698.189323959397,1,87.10375334365229
3,8,4,179.57196741245974,3,9801.60148074977,0,44.58474485556969
2,6,2,13.16296277711451,2,9980.178000086345,1,58.39746909621856
3,10,2,95.18304536775528,1,8853.714910508448,0,33.54676079609683
2,11,2,46.674998950792784,1,804.240796229319,1,65.36642622392655
2,10,3,81.594163543792,2,4266.180593607976,0,54.339939715098765
4,9,0,50.60945138920016,4,5345.858610443167,1,94.42553996024135
1,10,1,26.474878135001617,4,1249.585030300318,1,100.0
5,13,1,12.425654663276408,1,8088.219966158819,1,53.15783490867991
2,8,1,3.4852113721129534,3,1495.347315338321,1,100.0
3,7,2,36.80799635930498,4,3839.4544661759096,1,92.70467225524344
6,11,1,222.63951244116947,3,698.4326774795346,0,77.89338313830922
3,13,1,64.29937675560936,4,5250.684948706843,1,89.86149859755103
3,13,1,19.033128751731407,2,5974.444053878493,1,67.76929304208356
7,8,3,84.27111366133072,5,7354.4167331051885,1,84.87605401781687
3,9,0,70.33287876256014,1,3401.2202719427005,0,57.845467992563655
1,10,1,15.877372173391574,2,5909.409681035778,1,72.09916079400243
0,10,1,0.6917197820021692,4,7344.131923208114,1,76.83048370015857
3,11,3,6.035886595652358,1,7622.731137611139,1,47.44873270122198
1,9,4,100.7070422077906,5,3023.4020460358706,0,88.3581937943711
2,7,1,86.94373920077726,5,686.3622624794691,0,92.77919448042657
1,6,2,16.792990812863778,4,385.8185807400271,1,94.94577491085573
3,9,4,16.115812661880568,1,7682.922244078911,1,54.33659810818698
1,12,2,75.57045418130018,4,3860.5347826406455,0,81.3027975722321
2,8,0,133.2669828994687,5,1348.087201405482,0,92.61914284102387
4,7,0,72.49026441079309,2,1853.0444658575093,1,76.01584238681575
3,10,2,44.65610848278972,2,7663.843243283203,1,60.8009186281423
4,6,4,13.341982667775543,3,5993.0309869007415,1,82.97140042638357
2,10,0,35.808781048971206,5,5019.017629974072,1,94.06732766584295
